Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
30,1358,16,1,1,1479,4,96,3,2,3,5301,8,15,80,2,4,2,2,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42,748,9,2,1,1480,1,74,3,1,4,3673,1,13,80,0,12,3,3,12,5,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44,383,1,5,1,1481,1,79,3,2,3,4768,7,12,80,1,11,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,990,7,3,1,1482,3,64,3,1,3,1274,1,13,80,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,405,1,2,1,1483,2,93,4,2,3,4900,0,24,80,1,13,2,2,12,2,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1490,7,4,1,1484,3,35,3,3,2,10466,3,14,80,2,29,3,3,8,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,829,15,3,1,1485,2,71,3,4,1,17007,7,14,80,2,16,3,2,14,6,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1496,1,3,1,1486,1,92,3,1,3,2909,3,15,80,1,5,3,4,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,115,13,3,1,1487,1,51,3,2,2,5765,5,11,80,0,7,4,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,790,24,4,1,1489,1,40,2,2,2,4599,0,23,80,0,16,2,4,15,10,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,660,7,1,1,1492,4,76,3,1,3,2404,1,13,80,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,381,9,3,1,1494,2,89,3,1,1,3172,2,11,80,0,4,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,830,13,2,1,1495,4,78,3,1,2,2033,1,13,80,1,1,2,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1193,2,1,1,1496,2,86,3,3,3,10209,5,18,80,0,16,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,1246,19,3,1,1497,3,77,2,2,3,8620,1,14,80,2,10,3,3,10,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,330,1,3,1,1499,3,46,3,1,3,2064,0,21,80,1,6,3,4,5,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1229,4,4,1,1501,4,30,3,2,3,4035,0,16,80,0,4,2,3,3,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,1099,4,4,1,1502,1,82,2,1,2,3838,8,11,80,0,8,5,3,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47,571,14,3,1,1503,3,78,3,2,3,4591,3,17,80,1,11,4,2,5,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,289,2,2,1,1504,3,38,2,1,1,2561,7,11,80,0,8,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,1423,1,3,1,1506,1,72,2,1,3,1563,1,14,80,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,467,7,3,1,1507,3,55,3,2,1,4898,0,14,80,0,5,5,3,4,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,271,3,2,1,1509,3,43,2,2,1,4789,4,25,80,1,10,3,3,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,410,2,1,1,1513,4,97,3,1,2,3180,0,13,80,3,4,3,3,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1083,29,1,1,1514,3,96,1,2,2,6549,1,14,80,2,8,2,2,8,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,516,8,5,1,1515,4,69,3,2,3,6388,2,17,80,0,14,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,495,10,3,1,1516,3,64,3,3,4,11244,2,25,80,0,10,5,4,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
54,1050,11,4,1,1520,2,87,3,4,4,16032,3,20,80,1,26,2,3,14,1,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,224,1,4,1,1522,1,100,2,1,1,2362,6,13,80,0,11,2,1,9,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,136,28,3,1,1523,4,32,3,4,1,16328,3,13,80,1,24,1,4,20,14,17,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,1089,6,3,1,1525,2,32,3,3,2,8376,4,18,80,0,9,3,3,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,228,3,3,1,1527,3,51,3,4,2,16606,8,12,80,1,23,2,4,13,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,1029,16,3,1,1529,4,91,2,3,2,8606,1,19,80,0,11,3,1,11,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23,507,20,1,1,1533,1,97,3,2,3,2272,0,14,80,0,5,2,3,4,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,676,9,4,1,1534,4,86,3,1,1,2018,3,14,80,0,15,3,1,5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,971,1,3,1,1535,4,64,2,3,3,7083,1,14,80,0,10,3,3,10,8,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,561,3,3,1,1537,4,33,3,1,3,4084,1,12,80,0,7,2,1,7,7,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,333,22,5,1,1539,3,88,1,4,4,14411,1,13,80,0,32,2,3,32,13,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,1440,7,2,1,1541,2,55,3,1,3,2308,0,25,80,1,12,4,3,11,5,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,1210,2,3,1,1542,3,68,2,1,2,4841,4,14,80,1,4,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37,674,13,3,1,1543,1,47,3,2,4,4285,1,17,80,0,10,2,3,10,3,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29,441,8,1,1,1544,3,39,1,2,1,9715,3,13,80,1,9,3,3,7,0,7,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
33,575,25,3,1,1545,4,44,2,2,2,4320,1,13,80,0,5,2,3,5,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,950,28,3,1,1546,4,97,3,1,4,2132,4,20,80,1,8,3,3,5,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,288,2,3,1,1547,4,40,3,3,4,10124,2,14,80,1,24,3,1,20,13,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,1342,9,2,1,1548,1,47,3,2,1,5473,0,12,80,0,9,5,4,8,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,589,28,4,1,1549,2,79,3,2,3,5207,1,12,80,1,15,3,3,15,5,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,898,6,2,1,1550,3,38,3,4,4,16437,1,21,80,0,21,2,3,21,7,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,350,21,2,1,1551,3,57,2,1,1,2296,0,14,80,3,2,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,1142,8,2,1,1552,4,72,3,2,4,4069,3,18,80,0,8,2,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,538,1,4,1,1553,1,66,3,3,2,7441,1,12,80,3,10,4,3,10,7,7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,1402,28,4,1,1554,2,98,2,1,3,2430,0,23,80,2,6,5,3,5,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,824,5,2,1,1555,4,67,2,2,2,5878,3,12,80,1,12,2,3,7,2,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1157,2,4,1,1556,3,70,3,1,4,2644,3,21,80,0,7,3,2,3,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,492,16,4,1,1557,3,96,3,2,3,6439,8,14,80,1,18,2,3,8,7,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,598,9,3,1,1558,3,91,4,1,3,2451,6,18,80,2,5,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1242,8,4,1,1560,1,46,3,2,1,6392,2,13,80,1,8,6,1,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,740,1,3,1,1562,2,64,2,2,1,9714,1,11,80,1,10,4,3,10,6,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,888,10,4,1,1563,3,71,3,2,3,6077,3,11,80,0,10,2,3,6,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,992,1,3,1,1564,4,68,2,1,1,2450,1,19,80,0,3,3,3,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,1288,29,4,1,1568,3,33,3,3,2,9250,3,12,80,1,9,3,3,4,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,104,2,3,1,1569,1,69,3,1,1,2074,1,12,80,1,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,607,2,5,1,1572,3,78,2,3,4,10169,0,16,80,1,34,4,3,33,1,9,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
38,903,2,3,1,1573,3,81,3,2,2,4855,4,11,80,2,7,2,3,5,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,1200,1,4,1,1574,4,62,3,2,1,4087,4,14,80,1,9,3,2,6,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48,1108,15,4,1,1576,3,65,3,1,1,2367,8,12,80,1,10,3,2,8,7,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,479,7,4,1,1577,1,35,3,1,4,2972,1,13,80,0,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55,685,26,5,1,1578,3,60,2,5,4,19586,1,21,80,1,36,3,3,36,2,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,1351,1,4,1,1580,2,45,3,2,4,5484,9,17,80,1,9,3,2,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,474,3,3,1,1581,1,89,3,1,4,2061,1,21,80,0,1,5,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,1245,14,3,1,1582,3,80,3,2,2,9924,0,11,80,1,10,3,3,9,7,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,437,16,3,1,1583,2,90,3,2,2,4198,2,12,80,0,8,5,4,3,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36,884,1,4,1,1585,2,73,3,2,3,6815,6,13,80,0,15,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,1370,3,1,1,1586,2,87,3,1,1,4723,1,18,80,0,10,3,3,10,1,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,670,10,4,1,1587,1,51,3,2,3,6142,3,16,80,0,10,4,3,5,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39,1462,6,3,1,1588,4,38,4,3,3,8237,2,11,80,1,11,3,3,7,7,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,995,2,1,1,1590,1,87,3,2,4,8853,1,19,80,1,6,0,4,6,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,264,9,3,1,1591,3,59,3,5,3,19331,4,16,80,1,27,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,977,10,3,1,1592,4,45,4,1,3,2073,2,16,80,1,4,2,3,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,1302,6,4,1,1594,1,80,4,2,1,5562,3,13,80,1,9,3,3,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1059,9,2,1,1595,4,93,2,5,4,19613,8,22,80,0,24,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,750,28,3,1,1596,2,46,4,2,3,3407,1,17,80,2,10,3,2,10,6,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,653,10,4,1,1597,4,92,2,2,3,5063,1,14,80,1,8,3,2,8,7,7,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
40,118,14,2,1,1598,4,84,3,2,1,4639,1,15,80,1,5,2,3,5,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
43,990,27,3,1,1599,4,87,4,1,2,4876,5,12,80,1,8,0,3,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,1349,7,2,1,1601,3,63,2,1,4,2690,1,18,80,1,1,5,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,563,1,4,1,1602,4,56,4,4,1,17567,1,15,80,0,27,5,1,26,0,12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,329,24,3,1,1604,3,51,3,1,2,2408,1,17,80,3,1,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22,457,26,2,1,1605,2,85,2,1,3,2814,1,14,80,0,4,2,2,4,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,1234,20,5,1,1606,2,41,3,4,3,11245,2,15,80,1,32,3,3,30,12,13,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,634,5,4,1,1607,2,35,4,1,4,3312,3,17,80,2,6,3,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44,1313,7,3,1,1608,2,31,3,5,4,19049,0,14,80,1,23,4,2,22,1,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,241,7,3,1,1609,2,48,2,1,2,2141,1,12,80,1,6,3,2,6,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45,1015,5,5,1,1611,3,50,1,2,1,5769,1,14,80,0,10,3,3,10,1,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,336,26,3,1,1612,1,52,2,2,1,4385,1,15,80,1,10,2,3,10,4,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,715,2,4,1,1613,4,54,3,2,1,5332,7,13,80,0,10,3,3,5,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,559,12,4,1,1614,3,76,3,2,3,4663,9,12,80,2,7,2,3,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,426,10,4,1,1615,3,42,4,2,4,4724,1,13,80,1,9,3,3,9,7,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49,722,25,4,1,1617,3,84,3,1,1,3211,1,14,80,1,10,3,2,9,1,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1387,10,5,1,1618,2,76,3,2,1,5377,2,13,80,3,10,3,3,7,7,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,1302,19,3,1,1619,4,67,2,1,1,4066,1,11,80,2,7,3,3,7,0,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,819,18,5,1,1621,2,48,4,2,1,5208,1,11,80,0,16,2,3,16,1,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,580,27,3,1,1622,2,39,1,2,1,4877,0,21,80,1,6,5,2,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21,546,5,1,1,1623,3,97,3,1,4,3117,1,18,80,0,3,2,3,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18,544,3,2,1,1624,2,70,3,1,4,1569,1,12,80,0,0,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47,1176,26,4,1,1625,4,98,3,5,3,19658,3,11,80,1,27,2,3,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39,170,3,2,1,1627,3,76,2,2,3,3069,0,15,80,1,11,3,3,10,0,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40,884,15,3,1,1628,1,80,2,3,3,10435,1,13,80,2,18,2,3,18,14,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,208,8,4,1,1630,3,52,3,2,3,4148,1,12,80,1,15,5,3,14,2,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,671,19,3,1,1631,3,85,3,2,3,5768,3,17,80,3,9,2,2,4,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,711,4,3,1,1633,1,81,3,2,3,5042,0,13,80,0,10,2,1,9,3,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45,1329,2,2,1,1635,4,59,2,2,4,5770,1,19,80,2,10,3,3,10,3,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38,397,2,2,1,1638,4,54,2,3,3,7756,3,19,80,1,10,6,4,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,737,10,3,1,1639,4,55,2,3,1,10306,9,17,80,0,15,3,3,13,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,1470,10,3,1,1640,2,71,3,1,2,3936,1,11,80,1,8,2,1,8,7,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,448,16,3,1,1641,3,84,3,3,4,7945,6,15,80,0,18,2,2,4,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,602,1,5,1,1642,1,37,3,2,4,5743,4,11,80,0,14,3,3,10,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,365,4,5,1,1644,3,89,2,4,4,15202,2,25,80,1,23,3,3,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,763,15,2,1,1645,1,59,1,2,4,5440,6,14,80,2,7,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,567,2,1,1,1646,1,32,3,1,4,3760,1,13,80,0,6,2,3,6,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,486,8,3,1,1647,2,86,4,1,3,3517,7,17,80,0,5,0,3,3,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,591,2,3,1,1648,4,87,3,1,4,2580,2,13,80,0,6,0,2,4,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,1329,7,3,1,1649,1,73,3,1,1,2166,3,14,80,0,10,3,1,4,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,469,10,3,1,1650,3,42,2,2,3,5869,9,11,80,0,8,2,3,5,1,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,711,5,4,1,1651,2,42,3,3,1,8008,4,12,80,2,9,6,3,3,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,772,2,1,1,1653,4,77,4,2,3,5206,1,17,80,2,7,6,3,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,492,12,3,1,1654,4,66,3,2,2,5295,4,21,80,0,7,3,3,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49,301,22,4,1,1655,1,72,3,4,2,16413,3,16,80,2,27,2,3,4,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50,813,17,5,1,1656,4,50,2,3,1,13269,5,15,80,3,19,3,3,14,1,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,1141,2,3,1,1657,3,31,3,1,3,2783,1,19,80,0,2,3,3,2,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,1130,3,3,1,1658,4,66,3,2,2,5433,1,12,80,1,11,2,3,11,7,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,311,7,3,1,1659,1,77,3,1,2,2013,2,11,80,0,15,4,3,4,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,465,6,1,1,1661,3,41,2,4,3,13966,2,19,80,1,30,3,3,15,2,12,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,894,1,4,1,1662,4,33,2,2,3,4374,0,15,80,0,4,6,3,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,1040,3,2,1,1664,4,79,4,2,1,6842,6,20,80,1,13,3,3,5,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,584,22,5,1,1665,2,91,3,4,3,17426,3,25,80,1,36,6,3,10,4,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,1291,15,2,1,1666,3,65,2,4,3,17603,1,24,80,1,14,3,3,14,6,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,880,12,4,1,1667,4,36,3,2,4,4581,3,24,80,0,13,2,4,11,6,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38,1189,1,3,1,1668,4,90,3,2,4,4735,7,15,80,2,19,4,4,13,2,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,991,5,3,1,1669,1,43,2,2,2,4187,1,13,80,1,10,3,2,10,0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,392,2,4,1,1670,4,93,3,2,4,5505,1,14,80,2,6,5,3,6,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,977,2,3,1,1671,4,45,3,2,2,5470,0,13,80,2,10,4,2,9,1,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,1112,5,4,1,1673,1,67,3,2,4,5476,1,11,80,2,10,2,3,10,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,464,16,3,1,1674,4,74,3,1,1,2587,4,16,80,1,17,2,2,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,148,2,3,1,1675,4,42,2,1,2,2440,1,22,80,0,4,3,3,4,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47,1225,2,4,1,1676,2,47,4,4,2,15972,6,14,80,3,29,2,3,3,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49,809,1,3,1,1677,3,36,3,4,3,15379,4,14,80,0,23,2,3,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1206,23,2,1,1678,4,80,3,3,3,7082,3,16,80,0,21,2,3,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,727,9,1,1,1680,4,54,3,1,1,2728,1,11,80,0,2,3,3,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,530,16,3,1,1681,3,36,3,2,4,5368,1,25,80,1,7,2,3,6,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
